00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.io.Serializable -> org.hibernate.type.BasicTypeReference@2fa9573c
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration timezone -> org.hibernate.type.BasicTypeReference@1122106f
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.util.TimeZone -> org.hibernate.type.BasicTypeReference@1122106f
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration ZoneOffset -> org.hibernate.type.BasicTypeReference@532df565
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.time.ZoneOffset -> org.hibernate.type.BasicTypeReference@532df565
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration url -> org.hibernate.type.BasicTypeReference@2bf3b549
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.net.URL -> org.hibernate.type.BasicTypeReference@2bf3b549
00:03:13.967 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration row_version -> org.hibernate.type.BasicTypeReference@4e0607bc
00:03:13.969 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration object -> org.hibernate.type.JavaObjectType@6df829a8
00:03:13.969 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration java.lang.Object -> org.hibernate.type.JavaObjectType@6df829a8
00:03:13.970 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration null -> org.hibernate.type.NullType@3c5a0d25
00:03:13.970 [DEBUG] [restartedMain] [o.hibernate.type.BasicTypeRegistry] - Adding type registration imm_date -> org.hibernate.type.BasicTypeReference@7315aa20
